lea_id,lea_name,school_id,school_name.x,identified_student_percentage_isp,proxy_identified_student_percentage_isp,eligible_to_participate,near_eligible_to_participate,currently_participating,participating_as_an_individual_site,participating_as_part_of_a_group_of_schools,participating_as_part_of_an_entire_district,participating_in_year_4_and_eligible_for_a_grace_year,student_enrollment_in_near_eligible_eligible_and_participating_cep_schools,comments,pkey,isp,enrollment,cep,academic_year,county_code,district_code,school_code,county_name,district_name,school_name.y,district_type,school_type,educational_option_type,nslp_provision_status,charter_school_y_n,charter_school_number,charter_funding_type,irc,low_grade,high_grade,enrollment_k_12,free_meal_count_k_12,percent_percent_eligible_free_k_12,frpm_count_k_12,percent_percent_eligible_frpm_k_12,enrollment_ages_5_17,free_meal_count_ages_5_17,percent_percent_eligible_free_ages_5_17,frpm_count_ages_5_17,percent_percent_eligible_frpm_ages_5_17,calpads_fall_1_certification_status
1702,Los Angeles Unified School District,19647336019301,SOUTH SHORES/CSUDH VISUAL AND PERFORMING ARTS,NA,0.22410147991543342,NA,NA,NA,NA,NA,NA,NA,473,NA,647336019301,0.22410147991543342,473,0,2019-2020,19,64733,6019301,Los Angeles,Los Angeles Unified,South Shores/CSUDH Visual and Performing Arts,Unified School District,Alternative Schools of Choice,Alternative School of Choice,Not Participating,No,NA,NA,N,K,5,470,182,0.3872340425531915,224,0.4765957446808511,467,181,0.3875802997858672,223,0.47751605995717344,Y
1702,Los Angeles Unified School District,19647336019293,SOUTH PARK ELEMENTARY,NA,0.60079840319361277,X,NA,X,NA,G1,NA,NA,1002,NA,647336019293,0.6007984031936129,1002,1,2019-2020,19,64733,6019293,Los Angeles,Los Angeles Unified,South Park Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,6,966,898,0.9296066252587992,929,0.9616977225672878,920,854,0.9282608695652174,884,0.9608695652173913,Y
1702,Los Angeles Unified School District,19647336019285,SOTO STREET ELEMENTARY,NA,0.46601941747572817,X,NA,X,NA,G2,NA,NA,206,NA,647336019285,0.46601941747572817,206,1,2019-2020,19,64733,6019285,Los Angeles,Los Angeles Unified,Soto Street Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,6,204,175,0.8578431372549019,196,0.9607843137254902,199,170,0.8542713567839196,191,0.9597989949748744,Y
1702,Los Angeles Unified School District,19647336019277,SOLANO AVENUE ELEMENTARY,NA,0.33057851239669422,NA,X,NA,NA,NA,NA,NA,242,NA,647336019277,0.3305785123966942,242,0,2019-2020,19,64733,6019277,Los Angeles,Los Angeles Unified,Solano Avenue Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,6,240,120,0.5,149,0.6208333333333333,233,117,0.5021459227467812,146,0.6266094420600858,Y
1702,Los Angeles Unified School District,19647336019269,SIXTY-SIXTH STREET ELEMENTARY,NA,0.60874848116646418,X,NA,X,NA,G1,NA,NA,823,NA,647336019269,0.6087484811664642,823,1,2019-2020,19,64733,6019269,Los Angeles,Los Angeles Unified,Sixty-Sixth Street Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,6,822,776,0.9440389294403893,794,0.9659367396593674,793,748,0.9432534678436317,765,0.9646910466582598,Y
1702,Los Angeles Unified School District,19647336019251,SIXTY-FIRST STREET ELEMENTARY,NA,0.60650406504065035,X,NA,X,NA,G1,NA,NA,615,NA,647336019251,0.6065040650406501,615,1,2019-2020,19,64733,6019251,Los Angeles,Los Angeles Unified,Sixty-First Street Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,6,665,613,0.9218045112781955,625,0.9398496240601504,609,563,0.9244663382594417,575,0.9441707717569786,Y
1702,Los Angeles Unified School District,19647336019244,Gil Garcetti Learning Academy,NA,0.59463087248322144,X,NA,X,NA,G1,NA,NA,745,NA,647336019244,0.5946308724832216,745,1,2019-2020,19,64733,6019244,Los Angeles,Los Angeles Unified,Gil Garcetti Learning Academy,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,6,704,667,0.9474431818181818,684,0.9715909090909091,666,632,0.948948948948949,648,0.972972972972973,Y
1702,Los Angeles Unified School District,19647336019236,SIXTH AVENUE ELEMENTARY,NA,0.54980842911877392,X,NA,X,NA,G1,NA,NA,522,NA,647336019236,0.549808429118774,522,1,2019-2020,19,64733,6019236,Los Angeles,Los Angeles Unified,Sixth Avenue Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,429,363,0.8461538461538461,374,0.8717948717948718,402,341,0.8482587064676617,350,0.8706467661691543,Y
1702,Los Angeles Unified School District,19647336019228,SIERRA VISTA ELEMENTARY,NA,0.34684684684684686,NA,X,X,NA,G1,NA,NA,222,NA,647336019228,0.34684684684684686,222,1,2019-2020,19,64733,6019228,Los Angeles,Los Angeles Unified,Sierra Vista Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,6,207,156,0.7536231884057971,177,0.855072463768116,187,144,0.7700534759358288,159,0.8502673796791443,Y
1702,Los Angeles Unified School District,19647336019210,SIERRA PARK ELEMENTARY,NA,0.56818181818181823,X,NA,X,NA,G1,NA,NA,352,NA,647336019210,0.5681818181818183,352,1,2019-2020,19,64733,6019210,Los Angeles,Los Angeles Unified,Sierra Park Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,6,352,289,0.8210227272727273,313,0.8892045454545454,348,286,0.8218390804597702,310,0.8908045977011494,Y
1702,Los Angeles Unified School District,19647336019202,SHORT AVENUE ELEMENTARY,NA,0.27652733118971062,NA,NA,NA,NA,NA,NA,NA,311,NA,647336019202,0.2765273311897107,311,0,2019-2020,19,64733,6019202,Los Angeles,Los Angeles Unified,Short Avenue Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,6,327,151,0.4617737003058104,173,0.5290519877675841,317,148,0.4668769716088328,170,0.5362776025236593,Y
1702,Los Angeles Unified School District,19647336019194,SHIRLEY AVENUE ELEMENTARY,NA,0.3724137931034483,NA,X,NA,NA,NA,NA,NA,435,NA,647336019194,0.37241379310344835,435,0,2019-2020,19,64733,6019194,Los Angeles,Los Angeles Unified,Shirley Avenue Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,420,326,0.7761904761904762,360,0.8571428571428571,389,303,0.7789203084832905,336,0.8637532133676092,Y
1702,Los Angeles Unified School District,19647336019186,Sherman Oaks Elementary Charter,NA,0.18865598027127004,NA,NA,NA,NA,NA,NA,NA,811,NA,647336019186,0.18865598027127004,811,0,2019-2020,19,64733,6019186,Los Angeles,Los Angeles Unified,Sherman Oaks Elementary Charter,Unified School District,Elementary Schools (Public),Traditional,Not Participating,Yes,1348,Locally funded,N,K,5,760,199,0.2618421052631579,213,0.2802631578947368,744,195,0.2620967741935484,209,0.28091397849462363,Y
1702,Los Angeles Unified School District,19647336019178,SHERIDAN STREET ELEMENTARY,NA,0.66168478260869568,X,NA,X,NA,G1,NA,NA,736,NA,647336019178,0.6616847826086957,736,1,2019-2020,19,64733,6019178,Los Angeles,Los Angeles Unified,Sheridan Street Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,6,684,632,0.9239766081871345,648,0.9473684210526315,652,602,0.9233128834355828,618,0.9478527607361963,Y
1702,Los Angeles Unified School District,19647336019160,SHENANDOAH STREET ELEMENTARY,NA,0.52873563218390807,X,NA,X,NA,G2,NA,NA,435,NA,647336019160,0.5287356321839083,435,1,2019-2020,19,64733,6019160,Los Angeles,Los Angeles Unified,Shenandoah Street Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,414,366,0.8840579710144928,380,0.9178743961352657,390,349,0.8948717948717949,360,0.9230769230769231,Y
1702,Los Angeles Unified School District,19647336019152,SHARP AVENUE ELEMENTARY,NA,0.54447852760736193,X,NA,X,NA,G1,NA,NA,652,NA,647336019152,0.5444785276073618,652,1,2019-2020,19,64733,6019152,Los Angeles,Los Angeles Unified,Sharp Avenue Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,618,510,0.8252427184466019,537,0.8689320388349514,584,485,0.8304794520547946,507,0.8681506849315068,Y
1702,Los Angeles Unified School District,19647336019145,SEVENTY-FOURTH STREET ELEMENTARY,NA,0.62526315789473685,X,NA,X,NA,G1,NA,NA,475,NA,647336019145,0.6252631578947366,475,1,2019-2020,19,64733,6019145,Los Angeles,Los Angeles Unified,Seventy-Fourth Street Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,430,355,0.8255813953488372,373,0.8674418604651163,396,327,0.8257575757575758,344,0.8686868686868687,Y
1702,Los Angeles Unified School District,19647336019137,SEVENTY-FIFTH STREET ELEMENTARY,NA,0.60447035957240036,X,NA,X,NA,G1,NA,NA,1029,NA,647336019137,0.6044703595724004,1029,1,2019-2020,19,64733,6019137,Los Angeles,Los Angeles Unified,Seventy-Fifth Street Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,6,1027,932,0.9074975657254138,947,0.9221032132424537,969,875,0.9029927760577915,889,0.9174406604747162,Y
1702,Los Angeles Unified School District,19647336019129,SEVENTH STREET ELEMENTARY,NA,0.30964467005076141,NA,X,NA,NA,NA,NA,NA,394,NA,647336019129,0.3096446700507614,394,0,2019-2020,19,64733,6019129,Los Angeles,Los Angeles Unified,Seventh Street Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,5,356,194,0.5449438202247191,234,0.6573033707865169,315,179,0.5682539682539682,213,0.6761904761904762,Y
1702,Los Angeles Unified School District,19647336019111,Serrania Avenue Charter For Enriched Studies,NA,0.19369369369369369,NA,NA,NA,NA,NA,NA,NA,666,NA,647336019111,0.19369369369369369,666,0,2019-2020,19,64733,6019111,Los Angeles,Los Angeles Unified,Serrania Avenue Charter For Enriched Studies,Unified School District,Elementary Schools (Public),Traditional,Not Participating,Yes,1484,Locally funded,N,K,5,624,195,0.3125,228,0.36538461538461536,612,191,0.31209150326797386,223,0.36437908496732024,Y
1702,Los Angeles Unified School District,19647336019103,SELMA AVENUE ELEMENTARY,NA,0.54128440366972475,X,NA,X,NA,G1,NA,NA,109,NA,647336019103,0.5412844036697247,109,1,2019-2020,19,64733,6019103,Los Angeles,Los Angeles Unified,Selma Avenue Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,6,104,86,0.8269230769230769,91,0.875,104,86,0.8269230769230769,91,0.875,Y
1702,Los Angeles Unified School District,19647336019095,SECOND STREET ELEMENTARY,NA,0.59305993690851733,X,NA,X,NA,G2,NA,NA,317,NA,647336019095,0.5930599369085174,317,1,2019-2020,19,64733,6019095,Los Angeles,Los Angeles Unified,Second Street Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,6,275,242,0.88,256,0.9309090909090909,253,224,0.8853754940711462,235,0.9288537549407114,Y
1702,Los Angeles Unified School District,19647336019087,SATICOY ELEMENTARY,NA,0.34693877551020408,NA,X,X,NA,G1,NA,NA,588,NA,647336019087,0.3469387755102041,588,1,2019-2020,19,64733,6019087,Los Angeles,Los Angeles Unified,Saticoy Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,585,481,0.8222222222222222,506,0.864957264957265,574,473,0.8240418118466899,498,0.867595818815331,Y
1702,Los Angeles Unified School District,19647336019061,Martin Luther King Jr. Elementary,NA,0.61358313817330212,X,NA,X,NA,G1,NA,NA,427,NA,647336019061,0.613583138173302,427,1,2019-2020,19,64733,6019061,Los Angeles,Los Angeles Unified,Martin Luther King Jr. Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,409,365,0.8924205378973105,372,0.9095354523227384,376,334,0.8882978723404256,341,0.9069148936170213,Y
1702,Los Angeles Unified School District,19647336019053,SAN PEDRO STREET ELEMENTARY,NA,0.65294117647058825,X,NA,X,NA,G1,NA,NA,680,NA,647336019053,0.6529411764705885,680,1,2019-2020,19,64733,6019053,Los Angeles,Los Angeles Unified,San Pedro Street Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,637,596,0.9356357927786499,617,0.9686028257456829,606,569,0.9389438943894389,588,0.9702970297029703,Y
1702,Los Angeles Unified School District,19647336019046,San Pascual Elementary Science Technology Engineering Arts And M,NA,0.35906040268456374,NA,X,NA,NA,NA,NA,NA,298,NA,647336019046,0.3590604026845638,298,0,2019-2020,19,64733,6019046,Los Angeles,Los Angeles Unified,San Pascual Elementary Science Technology Engineering Arts And Mathematics (STEAM) Magnet,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,6,291,184,0.6323024054982818,224,0.7697594501718213,263,169,0.6425855513307985,207,0.7870722433460076,Y
1702,Los Angeles Unified School District,19647336019038,SAN JOSE STREET ELEMENTARY,NA,0.26423357664233577,NA,NA,NA,NA,NA,NA,NA,685,NA,647336019038,0.2642335766423357,685,0,2019-2020,19,64733,6019038,Los Angeles,Los Angeles Unified,San Jose Street Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,5,676,398,0.5887573964497042,491,0.7263313609467456,643,377,0.5863141524105754,465,0.7231726283048211,Y
1702,Los Angeles Unified School District,19647336019020,SAN GABRIEL AVENUE ELEMENTARY,NA,0.4533106960950764,X,NA,X,NA,G1,NA,NA,589,NA,647336019020,0.45331069609507646,589,1,2019-2020,19,64733,6019020,Los Angeles,Los Angeles Unified,San Gabriel Avenue Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,585,490,0.8376068376068376,531,0.9076923076923077,546,457,0.836996336996337,495,0.9065934065934066,Y
1702,Los Angeles Unified School District,19647336019012,SAN FERNANDO ELEMENTARY,NA,0.48841059602649006,X,NA,X,NA,G2,NA,NA,604,NA,647336019012,0.4884105960264901,604,1,2019-2020,19,64733,6019012,Los Angeles,Los Angeles Unified,San Fernando Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,564,476,0.8439716312056738,523,0.9273049645390071,529,445,0.8412098298676749,491,0.9281663516068053,Y
1702,Los Angeles Unified School District,19647336019004,RUSSELL ELEMENTARY,NA,0.57870894677236695,X,NA,X,NA,G1,NA,NA,883,NA,647336019004,0.5787089467723668,883,1,2019-2020,19,64733,6019004,Los Angeles,Los Angeles Unified,Russell Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,6,837,743,0.8876941457586619,780,0.931899641577061,776,685,0.8827319587628866,721,0.9291237113402062,Y
1702,Los Angeles Unified School District,19647336018998,ROWAN AVENUE ELEMENTARY,NA,0.52179487179487183,X,NA,X,NA,G2,NA,NA,780,NA,647336018998,0.5217948717948719,780,1,2019-2020,19,64733,6018998,Los Angeles,Los Angeles Unified,Rowan Avenue Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,756,692,0.9153439153439153,724,0.9576719576719577,712,652,0.9157303370786517,682,0.9578651685393258,Y
1702,Los Angeles Unified School District,19647336018980,ROSEWOOD AVENUE ELEMENTARY,NA,0.19860627177700349,NA,NA,NA,NA,NA,NA,NA,287,NA,647336018980,0.1986062717770035,287,0,2019-2020,19,64733,6018980,Los Angeles,Los Angeles Unified,Rosewood Avenue Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,6,290,112,0.38620689655172413,137,0.4724137931034483,290,112,0.38620689655172413,137,0.4724137931034483,Y
1702,Los Angeles Unified School District,19647336018972,ROSEMONT AVENUE ELEMENTARY,NA,0.65660377358490563,X,NA,X,NA,G1,NA,NA,265,NA,647336018972,0.6566037735849056,265,1,2019-2020,19,64733,6018972,Los Angeles,Los Angeles Unified,Rosemont Avenue Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,246,215,0.8739837398373984,225,0.9146341463414634,246,215,0.8739837398373984,225,0.9146341463414634,Y
1702,Los Angeles Unified School District,19647336018964,ROSCOMARE ROAD ELEMENTARY,NA,3.7362637362637362E-2,NA,NA,NA,NA,NA,NA,NA,455,NA,647336018964,0.03736263736263737,455,0,2019-2020,19,64733,6018964,Los Angeles,Los Angeles Unified,Roscomare Road Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,5,456,34,0.07456140350877193,39,0.08552631578947369,440,34,0.07727272727272727,39,0.08863636363636364,Y
1702,Los Angeles Unified School District,19647336018956,ROSCOE ELEMENTARY,NA,0.48644067796610169,X,NA,X,NA,G2,NA,NA,590,NA,647336018956,0.4864406779661018,590,1,2019-2020,19,64733,6018956,Los Angeles,Los Angeles Unified,Roscoe Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,582,506,0.8694158075601375,548,0.9415807560137457,546,474,0.8681318681318682,514,0.9413919413919414,Y
1702,Los Angeles Unified School District,19647336018949,Rockdale Visual & Performing Arts Magnet,NA,0.24507042253521127,NA,NA,NA,NA,NA,NA,NA,355,NA,647336018949,0.2450704225352113,355,0,2019-2020,19,64733,6018949,Los Angeles,Los Angeles Unified,Rockdale Visual & Performing Arts Magnet,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,6,333,147,0.44144144144144143,183,0.5495495495495496,313,139,0.4440894568690096,174,0.5559105431309904,Y
1702,Los Angeles Unified School District,19647336018931,ROBERT HILL LANE ELEMENTARY,NA,0.4356955380577428,X,NA,X,NA,G1,NA,NA,381,NA,647336018931,0.4356955380577428,381,1,2019-2020,19,64733,6018931,Los Angeles,Los Angeles Unified,Robert Hill Lane Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,6,360,257,0.7138888888888889,297,0.825,340,245,0.7205882352941176,282,0.8294117647058824,Y
1702,Los Angeles Unified School District,19647336018923,Riverside Drive Charter,NA,0.19686411149825783,NA,NA,NA,NA,NA,NA,NA,574,NA,647336018923,0.19686411149825783,574,0,2019-2020,19,64733,6018923,Los Angeles,Los Angeles Unified,Riverside Drive Charter,Unified School District,Elementary Schools (Public),Traditional,Not Participating,Yes,1362,Locally funded,N,K,5,510,149,0.29215686274509806,168,0.32941176470588235,498,147,0.29518072289156627,166,0.3333333333333333,Y
1702,Los Angeles Unified School District,19647336018915,RITTER ELEMENTARY,NA,0.67914438502673802,X,NA,X,NA,G1,NA,NA,374,NA,647336018915,0.6791443850267378,374,1,2019-2020,19,64733,6018915,Los Angeles,Los Angeles Unified,Ritter Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,362,337,0.930939226519337,350,0.9668508287292817,339,316,0.9321533923303835,329,0.9705014749262537,Y
1702,Los Angeles Unified School District,19647336018907,RIO VISTA ELEMENTARY,NA,0.19057815845824411,NA,NA,NA,NA,NA,NA,NA,467,NA,647336018907,0.1905781584582441,467,0,2019-2020,19,64733,6018907,Los Angeles,Los Angeles Unified,Rio Vista Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,5,424,138,0.32547169811320753,168,0.39622641509433965,411,136,0.3309002433090024,166,0.40389294403892945,Y
1702,Los Angeles Unified School District,19647336018881,Morris K. Hamasaki Elementary,NA,0.51860465116279075,X,NA,X,NA,G1,NA,NA,430,NA,647336018881,0.5186046511627908,430,1,2019-2020,19,64733,6018881,Los Angeles,Los Angeles Unified,Morris K. Hamasaki Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,6,449,383,0.8530066815144766,413,0.9198218262806236,444,378,0.8513513513513513,408,0.918918918918919,Y
1702,Los Angeles Unified School District,19647336018873,RICHLAND AVENUE ELEMENTARY,NA,0.18688524590163935,NA,NA,NA,NA,NA,NA,NA,305,NA,647336018873,0.18688524590163935,305,0,2019-2020,19,64733,6018873,Los Angeles,Los Angeles Unified,Richland Avenue Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,6,331,93,0.2809667673716012,108,0.32628398791540786,310,85,0.27419354838709675,100,0.3225806451612903,Y
1702,Los Angeles Unified School District,19647336018857,RESEDA ELEMENTARY,NA,0.50510204081632648,X,NA,X,NA,G1,NA,NA,392,NA,647336018857,0.5051020408163264,392,1,2019-2020,19,64733,6018857,Los Angeles,Los Angeles Unified,Reseda Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,401,321,0.800498753117207,348,0.8678304239401496,388,312,0.8041237113402062,337,0.8685567010309279,Y
1702,Los Angeles Unified School District,19647336018840,RAYMOND AVENUE ELEMENTARY,NA,0.59259259259259256,X,NA,X,NA,G1,NA,NA,540,NA,647336018840,0.5925925925925927,540,1,2019-2020,19,64733,6018840,Los Angeles,Los Angeles Unified,Raymond Avenue Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,526,457,0.8688212927756654,470,0.8935361216730038,497,430,0.8651911468812877,443,0.8913480885311871,Y
1702,Los Angeles Unified School District,19647336018832,RANCHITO AVENUE ELEMENTARY,NA,0.45419103313840153,X,NA,X,NA,G1,NA,NA,513,NA,647336018832,0.45419103313840153,513,1,2019-2020,19,64733,6018832,Los Angeles,Los Angeles Unified,Ranchito Avenue Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,484,390,0.8057851239669421,417,0.8615702479338843,455,364,0.8,391,0.8593406593406593,Y
1702,Los Angeles Unified School District,19647336018824,RAMONA ELEMENTARY,NA,0.53,X,NA,X,NA,G2,NA,NA,500,NA,647336018824,0.53,500,1,2019-2020,19,64733,6018824,Los Angeles,Los Angeles Unified,Ramona Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,6,435,367,0.8436781609195402,372,0.8551724137931035,410,344,0.8390243902439024,349,0.8512195121951219,Y
1702,Los Angeles Unified School District,19647336018816,QUEEN ANNE PLACE ELEMENTARY,NA,0.39805825242718446,NA,X,X,NA,G1,NA,NA,412,NA,647336018816,0.3980582524271844,412,1,2019-2020,19,64733,6018816,Los Angeles,Los Angeles Unified,Queen Anne Place Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,432,348,0.8055555555555556,380,0.8796296296296297,377,307,0.8143236074270557,336,0.8912466843501327,Y
1702,Los Angeles Unified School District,19647336018808,PURCHE AVENUE ELEMENTARY,NA,0.54603854389721629,X,NA,NA,NA,NA,NA,NA,467,NA,647336018808,0.5460385438972162,467,0,2019-2020,19,64733,6018808,Los Angeles,Los Angeles Unified,Purche Avenue Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,468,366,0.782051282051282,385,0.8226495726495726,439,344,0.7835990888382688,360,0.8200455580865603,Y
1702,Los Angeles Unified School District,19647336018790,PRESIDENT AVENUE ELEMENTARY,NA,0.33894230769230771,NA,X,NA,NA,NA,NA,NA,416,NA,647336018790,0.3389423076923077,416,0,2019-2020,19,64733,6018790,Los Angeles,Los Angeles Unified,President Avenue Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,6,433,282,0.651270207852194,338,0.7806004618937644,400,263,0.6575,314,0.785,Y
1702,Los Angeles Unified School District,19647336018774,Pomelo Community Charter,NA,0.12355848434925865,NA,NA,NA,NA,NA,NA,NA,607,NA,647336018774,0.12355848434925865,607,0,2019-2020,19,64733,6018774,Los Angeles,Los Angeles Unified,Pomelo Community Charter,Unified School District,Elementary Schools (Public),Traditional,Not Participating,Yes,1347,Locally funded,N,K,5,607,147,0.24217462932454695,172,0.2833607907742998,591,145,0.24534686971235195,170,0.2876480541455161,Y
1702,Los Angeles Unified School District,19647336018766,POINT FERMIN ELEMENTARY,NA,0.32218844984802431,NA,X,NA,NA,NA,NA,NA,329,NA,647336018766,0.3221884498480243,329,0,2019-2020,19,64733,6018766,Los Angeles,Los Angeles Unified,Point Fermin Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,5,329,168,0.5106382978723404,220,0.668693009118541,329,168,0.5106382978723404,220,0.668693009118541,Y
1702,Los Angeles Unified School District,19647336018758,PLUMMER ELEMENTARY,NA,0.59307875894988071,X,NA,X,NA,G1,NA,NA,838,NA,647336018758,0.5930787589498807,838,1,2019-2020,19,64733,6018758,Los Angeles,Los Angeles Unified,Plummer Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,6,804,656,0.8159203980099502,681,0.8470149253731343,769,625,0.812743823146944,649,0.8439531859557867,Y
1702,Los Angeles Unified School District,19647336018741,PLAYA DEL REY ELEMENTARY,NA,0.18181818181818182,NA,NA,NA,NA,NA,NA,NA,286,NA,647336018741,0.18181818181818185,286,0,2019-2020,19,64733,6018741,Los Angeles,Los Angeles Unified,Playa del Rey Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,5,274,86,0.31386861313868614,107,0.3905109489051095,261,83,0.31800766283524906,103,0.3946360153256705,Y
1702,Los Angeles Unified School District,19647336018725,Plainview Academic Charter Academy,NA,0.5252525252525253,X,NA,NA,NA,NA,NA,NA,297,NA,647336018725,0.5252525252525252,297,0,2019-2020,19,64733,6018725,Los Angeles,Los Angeles Unified,Plainview Academic Charter Academy,Unified School District,Elementary Schools (Public),Traditional,CEP,Yes,1435,Locally funded,N,K,5,280,237,0.8464285714285714,257,0.9178571428571428,270,227,0.8407407407407408,247,0.9148148148148149,Y
1702,Los Angeles Unified School District,19647336018717,PINEWOOD AVENUE ELEMENTARY,NA,0.50710900473933651,X,NA,X,NA,G1,NA,NA,211,NA,647336018717,0.5071090047393365,211,1,2019-2020,19,64733,6018717,Los Angeles,Los Angeles Unified,Pinewood Avenue Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,189,160,0.8465608465608465,176,0.9312169312169312,186,159,0.8548387096774194,174,0.9354838709677419,Y
1702,Los Angeles Unified School District,19647336018709,PASEO DEL REY FUNDAMENTAL,NA,0.34438775510204084,NA,X,NA,NA,NA,NA,NA,392,NA,647336018709,0.3443877551020409,392,0,2019-2020,19,64733,6018709,Los Angeles,Los Angeles Unified,Paseo del Rey Fundamental,Unified School District,Alternative Schools of Choice,Alternative School of Choice,Not Participating,No,NA,NA,N,K,5,328,188,0.573170731707317,219,0.6676829268292683,324,186,0.5740740740740741,217,0.6697530864197531,Y
1702,Los Angeles Unified School District,19647336018691,Parthenia Academy of Arts and Technology,NA,0.51766784452296821,X,NA,X,NA,G2,NA,NA,566,NA,647336018691,0.5176678445229681,566,1,2019-2020,19,64733,6018691,Los Angeles,Los Angeles Unified,Parthenia Academy of Arts and Technology,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,555,446,0.8036036036036036,502,0.9045045045045045,520,420,0.8076923076923077,471,0.9057692307692308,Y
1702,Los Angeles Unified School District,19647336018683,PARMELEE AVENUE ELEMENTARY,NA,0.60541813898704355,X,NA,X,NA,G1,NA,NA,849,NA,647336018683,0.6054181389870433,849,1,2019-2020,19,64733,6018683,Los Angeles,Los Angeles Unified,Parmelee Avenue Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,6,814,751,0.9226044226044227,776,0.9533169533169533,777,717,0.9227799227799228,741,0.9536679536679536,Y
